record_type,clade,taxonID,scientificName,genus,specificEpithet,infraspecificEpithet,scientificNameID,gbif_id,lookup_method,gbif_status,gbif_confidence,accepted_name,accepted_gbif_id,accepted_gbif_url,error,Species,EDGE.rank,Family,Order,edge.med,ed.med,tbl.med,above.med.tot,above.med.perc,above.med,threat,EDGE.List,synonym_edge_keys
edge_original,gymno,Cephalotaxus_fortunei,Cephalotaxus fortunei,Cephalotaxus,fortunei,,,,name_match,ACCEPTED,100,Cephalotaxus fortunei,2685265,https://gbif.org/species/2685265,,Cephalotaxus_fortunei,567,Cephalotaxaceae,Pinales,0.449300898,7.709931974,7.379212,48,0.4800,n,LC,n,
edge_original,gymno,Pinus_sylvestris,Pinus sylvestris,Pinus,sylvestris,,,,name_match,ACCEPTED,99,Pinus sylvestris,5285637,https://gbif.org/species/5285637,,Pinus_sylvestris,568,Pinaceae,Pinales,0.444937716,7.176592482,7.176586,47,0.4700,n,LC,n,
edge_original,gymno,Dacrycarpus_compactus,Dacrycarpus compactus,Dacrycarpus,compactus,,,,name_match,ACCEPTED,99,Dacrycarpus compactus,2687866,https://gbif.org/species/2687866,,Dacrycarpus_compactus,569,Podocarpaceae,Pinales,0.442962107,7.174933516,7.081152,41,0.4100,n,LC,n,
edge_original,gymno,Dacrydium_gibbsiae,Dacrydium gibbsiae,Dacrydium,gibbsiae,,,,name_match,ACCEPTED,100,Dacrydium gibbsiae,5286149,https://gbif.org/species/5286149,,Dacrydium_gibbsiae,571,Podocarpaceae,Pinales,0.440547132,8.926319034,8.926319,47,0.4700,n,LC,n,
edge_original,gymno,Nageia_fleuryi,Nageia fleuryi,Nageia,fleuryi,,,,name_match,ACCEPTED,99,Nageia fleuryi,2687767,https://gbif.org/species/2687767,,Nageia_fleuryi,570,Podocarpaceae,Pinales,0.441855099,3.720215599,3.718939,41,0.4100,n,NT,n,
edge_original,gymno,Cycas_campestris,Cycas campestris,Cycas,campestris,,,,name_match,ACCEPTED,100,Cycas campestris,2683233,https://gbif.org/species/2683233,,Cycas_campestris,572,Cycadaceae,Cycadales,0.439935813,3.464647933,2.686993632,42,0.4200,n,NT,n,
edge_original,gymno,Encephalartos_transvenosus,Encephalartos transvenosus,Encephalartos,transvenosus,,,,name_match,ACCEPTED,100,Encephalartos transvenosus,2683776,https://gbif.org/species/2683776,,Encephalartos_transvenosus,573,Zamiaceae,Cycadales,0.4386825,3.408276,3.408276,22,0.2200,n,NT,n,
edge_original,gymno,Podocarpus_micropedunculatus,Podocarpus micropedunculatus,Podocarpus,micropedunculatus,,,,name_match,ACCEPTED,99,Podocarpus micropedunculatus,5286125,https://gbif.org/species/5286125,,Podocarpus_micropedunculatus,574,Podocarpaceae,Pinales,0.437130218,3.723914984,2.725408316,44,0.4400,n,NT,n,
edge_original,gymno,Podocarpus_dispermus,Podocarpus dispermus,Podocarpus,dispermus,,,,name_match,ACCEPTED,100,Podocarpus dispermus,5286067,https://gbif.org/species/5286067,,Podocarpus_dispermus,575,Podocarpaceae,Pinales,0.435963034,7.822066,7.822066,47,0.4700,n,LC,n,
edge_original,gymno,Macrozamia_longispina,Macrozamia longispina,Macrozamia,longispina,,,,name_match,ACCEPTED,100,Macrozamia longispina,2683566,https://gbif.org/species/2683566,,Macrozamia_longispina,576,Zamiaceae,Cycadales,0.435453521,3.65909,3.65909,33,0.3300,n,NT,n,
edge_original,gymno,Encephalartos_humilis,Encephalartos humilis,Encephalartos,humilis,,,,name_match,ACCEPTED,100,Encephalartos humilis,2683783,https://gbif.org/species/2683783,,Encephalartos_humilis,577,Zamiaceae,Cycadales,0.433560648,1.798504699,0.463737,33,0.3300,n,VU,n,
edge_original,gymno,Podocarpus_rusbyi,Podocarpus rusbyi,Podocarpus,rusbyi,,,,name_match,ACCEPTED,100,Podocarpus rusbyi,5286072,https://gbif.org/species/5286072,,Podocarpus_rusbyi,578,Podocarpaceae,Pinales,0.431396951,1.879066347,1.879065,38,0.3800,n,VU,n,
edge_original,gymno,Afrocarpus_usambarensis,Afrocarpus usambarensis,Afrocarpus,usambarensis,,,,name_match,ACCEPTED,99,Afrocarpus usambarensis,2687617,https://gbif.org/species/2687617,,Afrocarpus_usambarensis,579,Podocarpaceae,Pinales,0.431070801,0.946808128,0.711094,40,0.4000,n,EN,n,
edge_original,gymno,Macrozamia_serpentina,Macrozamia serpentina,Macrozamia,serpentina,,,,name_match,ACCEPTED,100,Macrozamia serpentina,2683554,https://gbif.org/species/2683554,,Macrozamia_serpentina,580,Zamiaceae,Cycadales,0.430358896,3.603146574,3.528497,32,0.3200,n,NT,n,
edge_original,gymno,Podocarpus_orarius,Podocarpus orarius,Podocarpus,orarius,,,,name_match,ACCEPTED,100,Podocarpus orarius,7593497,https://gbif.org/species/7593497,,Podocarpus_orarius,582,Podocarpaceae,Pinales,0.426844257,3.479719823,3.033213077,43,0.4300,n,NT,n,
edge_original,gymno,Torreya_nucifera,Torreya nucifera,Torreya,nucifera,,,,name_match,ACCEPTED,100,Torreya nucifera,5284492,https://gbif.org/species/5284492,,Torreya_nucifera,581,Taxaceae,Pinales,0.427937011,6.61303278,6.612868,40,0.4000,n,LC,n,
edge_original,gymno,Cycas_semota,Cycas semota,Cycas,semota,,,,name_match,ACCEPTED,100,Cycas semota,2683253,https://gbif.org/species/2683253,,Cycas_semota,583,Cycadaceae,Cycadales,0.426828596,1.819890016,1.795001,35,0.3500,n,VU,n,
edge_original,gymno,Taxus_cuspidata,Taxus cuspidata,Taxus,cuspidata,,,,name_match,ACCEPTED,100,Taxus cuspidata,5284524,https://gbif.org/species/5284524,,Taxus_cuspidata,584,Taxaceae,Pinales,0.425317315,7.322368068,7.21808,42,0.4200,n,LC,n,
edge_original,gymno,Cycas_brunnea,Cycas brunnea,Cycas,brunnea,,,,name_match,ACCEPTED,100,Cycas brunnea,2683255,https://gbif.org/species/2683255,,Cycas_brunnea,585,Cycadaceae,Cycadales,0.422820748,3.449587622,2.483847936,41,0.4100,n,NT,n,
edge_original,gymno,Cupressus_macrocarpa,Cupressus macrocarpa,Cupressus,macrocarpa,,,,name_match,ACCEPTED,99,Cupressus macrocarpa,2684070,https://gbif.org/species/2684070,,Cupressus_macrocarpa,586,Cupressaceae,Pinales,0.420316339,1.723919254,1.683569,38,0.3800,n,VU,n,
edge_original,gymno,Zamia_furfuracea,Zamia furfuracea,Zamia,furfuracea,,,,name_match,ACCEPTED,99,Zamia furfuracea,5284125,https://gbif.org/species/5284125,,Zamia_furfuracea,587,Zamiaceae,Cycadales,0.420232224,0.912991649,0.870989,36,0.3600,n,EN,n,
edge_original,gymno,Macrozamia_viridis,Macrozamia viridis,Macrozamia,viridis,,,,name_match,ACCEPTED,100,Macrozamia viridis,2683596,https://gbif.org/species/2683596,,Macrozamia_viridis,588,Zamiaceae,Cycadales,0.419103929,0.848722692,0.848722,31,0.3100,n,EN,n,
edge_original,gymno,Podocarpus_acutifolius,Podocarpus acutifolius,Podocarpus,acutifolius,,,,name_match,ACCEPTED,100,Podocarpus acutifolius,5285960,https://gbif.org/species/5285960,,Podocarpus_acutifolius,590,Podocarpaceae,Pinales,0.412160056,9.775304,9.775304,42,0.4200,n,LC,n,
edge_original,gymno,Encephalartos_aplanatus,Encephalartos aplanatus,Encephalartos,aplanatus,,,,name_match,ACCEPTED,100,Encephalartos aplanatus,2683825,https://gbif.org/species/2683825,,Encephalartos_aplanatus,589,Zamiaceae,Cycadales,0.416821496,1.729184798,1.722882,37,0.3700,n,VU,n,
edge_original,gymno,Abies_pinsapo,Abies pinsapo,Abies,pinsapo,,,,name_match,ACCEPTED,100,Abies pinsapo,2685464,https://gbif.org/species/2685464,,Abies_pinsapo,592,Pinaceae,Pinales,0.410602778,0.848681939,0.847853,20,0.2000,n,EN,n,
edge_original,gymno,Encephalartos_ngoyanus,Encephalartos ngoyanus,Encephalartos,ngoyanus,,,,name_match,ACCEPTED,100,Encephalartos ngoyanus,2683747,https://gbif.org/species/2683747,,Encephalartos_ngoyanus,591,Zamiaceae,Cycadales,0.411824269,1.663328074,1.603206,32,0.3200,n,VU,n,
edge_original,gymno,Podocarpus_drouynianus,Podocarpus drouynianus,Podocarpus,drouynianus,,,,name_match,ACCEPTED,100,Podocarpus drouynianus,5285983,https://gbif.org/species/5285983,,Podocarpus_drouynianus,593,Podocarpaceae,Pinales,0.410303715,7.868619074,7.868619,35,0.3500,n,LC,n,
edge_original,gymno,Cupressus_sargentii,Cupressus sargentii,Cupressus,sargentii,,,,name_match,ACCEPTED,100,Cupressus sargentii,2684096,https://gbif.org/species/2684096,,Cupressus_sargentii,595,Cupressaceae,Pinales,0.407809728,1.725022041,1.683569,38,0.3800,n,VU,n,
edge_original,gymno,Calocedrus_decurrens,Calocedrus decurrens,Calocedrus,decurrens,,,,name_match,ACCEPTED,100,Calocedrus decurrens,2683936,https://gbif.org/species/2683936,,Calocedrus_decurrens,594,Cupressaceae,Pinales,0.408897,6.724167281,6.708358,35,0.3500,n,LC,n,
edge_original,gymno,Podocarpus_atjehensis,Podocarpus atjehensis,Podocarpus,atjehensis,,,,name_match,ACCEPTED,99,Podocarpus atjehensis,5285961,https://gbif.org/species/5285961,,Podocarpus_atjehensis,598,Podocarpaceae,Pinales,0.407130754,3.490393016,1.858865,29,0.2900,n,NT,n,
edge_original,gymno,Zamia_manicata,Zamia manicata,Zamia,manicata,,,,name_match,ACCEPTED,99,Zamia manicata,5284159,https://gbif.org/species/5284159,,Zamia_manicata,597,Zamiaceae,Cycadales,0.407235715,3.432336555,3.304825,30,0.3000,n,NT,n,
edge_original,gymno,Encephalartos_lebomboensis,Encephalartos lebomboensis,Encephalartos,lebomboensis,,,,name_match,ACCEPTED,100,Encephalartos lebomboensis,2683742,https://gbif.org/species/2683742,,Encephalartos_lebomboensis,596,Zamiaceae,Cycadales,0.407381716,0.855217783,0.562489,35,0.3500,n,EN,n,
edge_original,gymno,Cycas_orientis,Cycas orientis,Cycas,orientis,,,,name_match,ACCEPTED,100,Cycas orientis,2683211,https://gbif.org/species/2683211,,Cycas_orientis,599,Cycadaceae,Cycadales,0.405998259,7.943154,7.943154,40,0.4000,n,LC,n,
edge_original,gymno,Juniperus_seravschanica,Juniperus seravschanica,Juniperus,seravschanica,,,,name_match,SYNONYM,100,Juniperus excelsa,2684788,https://gbif.org/species/2684788,,Juniperus_seravschanica,600,Cupressaceae,Pinales,0.405107427,1.640001037,1.430283404,43,0.4300,n,NA,n,
edge_original,gymno,Gnetum_diminutum,Gnetum diminutum,Gnetum,diminutum,,,,name_match,ACCEPTED,100,Gnetum diminutum,2653126,https://gbif.org/species/2653126,,Gnetum_diminutum,601,Gnetaceae,Gnetales,0.401053426,3.520572,3.520572,28,0.2800,n,NT,n,
edge_original,gymno,Picea_meyeri,Picea meyeri,Picea,meyeri,,,,name_match,ACCEPTED,100,Picea meyeri,5284824,https://gbif.org/species/5284824,,Picea_meyeri,603,Pinaceae,Pinales,0.400269464,3.52077264,3.52075,28,0.2800,n,NT,n,
edge_original,gymno,Macrozamia_moorei,Macrozamia moorei,Macrozamia,moorei,,,,name_match,ACCEPTED,99,Macrozamia moorei,2683564,https://gbif.org/species/2683564,,Macrozamia_moorei,602,Zamiaceae,Cycadales,0.400798083,3.356089596,3.356088,20,0.2000,n,NT,n,
edge_original,gymno,Podocarpus_nubigenus,Podocarpus nubigenus,Podocarpus,nubigenus,,,,name_match,ACCEPTED,100,Podocarpus nubigenus,5285976,https://gbif.org/species/5285976,,Podocarpus_nubigenus,605,Podocarpaceae,Pinales,0.397461917,3.500992191,1.858865,29,0.2900,n,NT,n,
edge_original,gymno,Macrozamia_stenomera,Macrozamia stenomera,Macrozamia,stenomera,,,,name_match,ACCEPTED,100,Macrozamia stenomera,2683600,https://gbif.org/species/2683600,,Macrozamia_stenomera,606,Zamiaceae,Cycadales,0.397406149,3.171024984,2.983956,17,0.1700,n,NT,n,
edge_original,gymno,Phyllocladus_trichomanoides,Phyllocladus trichomanoides,Phyllocladus,trichomanoides,,,,name_match,ACCEPTED,100,Phyllocladus trichomanoides,5284474,https://gbif.org/species/5284474,,Phyllocladus_trichomanoides,604,Phyllocladaceae,Pinales,0.398209088,7.1730631,7.173061,38,0.3800,n,LC,n,
edge_original,gymno,Macrozamia_fawcettii,Macrozamia fawcettii,Macrozamia,fawcettii,,,,name_match,ACCEPTED,100,Macrozamia fawcettii,2683597,https://gbif.org/species/2683597,,Macrozamia_fawcettii,607,Zamiaceae,Cycadales,0.395539221,3.170586017,2.983956,22,0.2200,n,NT,n,
edge_original,gymno,Podocarpus_laetus,Podocarpus laetus,Podocarpus,laetus,,,,name_match,ACCEPTED,99,Podocarpus laetus,5665746,https://gbif.org/species/5665746,,Podocarpus_laetus,608,Podocarpaceae,Pinales,0.394594134,8.203926776,8.162889,40,0.4000,n,LC,n,
edge_original,gymno,Ceratozamia_latifolia,Ceratozamia latifolia,Ceratozamia,latifolia,,,,name_match,ACCEPTED,99,Ceratozamia latifolia,2683637,https://gbif.org/species/2683637,,Ceratozamia_latifolia,609,Zamiaceae,Cycadales,0.394535953,1.556164488,1.298078,20,0.2000,n,VU,n,
edge_original,gymno,Pinus_strobus,Pinus strobus,Pinus,strobus,,,,name_match,ACCEPTED,99,Pinus strobus,5284982,https://gbif.org/species/5284982,,Pinus_strobus,610,Pinaceae,Pinales,0.39224203,6.32903903,6.329039,31,0.3100,n,LC,n,
edge_original,gymno,Larix_kaempferi,Larix kaempferi,Larix,kaempferi,,,,name_match,ACCEPTED,99,Larix kaempferi,2686157,https://gbif.org/species/2686157,,Larix_kaempferi,611,Pinaceae,Pinales,0.389965533,7.333510828,7.147689,40,0.4000,n,LC,n,
edge_original,gymno,Thuja_standishii,Thuja standishii,Thuja,standishii,,,,name_match,ACCEPTED,100,Thuja standishii,2684174,https://gbif.org/species/2684174,,Thuja_standishii,612,Cupressaceae,Pinales,0.389728977,3.276235763,3.172558,19,0.1900,n,NT,n,
edge_original,gymno,Pinus_pinea,Pinus pinea,Pinus,pinea,,,,name_match,ACCEPTED,99,Pinus pinea,5285165,https://gbif.org/species/5285165,,Pinus_pinea,614,Pinaceae,Pinales,0.388117658,5.701546017,5.701546,24,0.2400,n,LC,n,
edge_original,gymno,Ephedra_khurikensis,Ephedra khurikensis,Ephedra,khurikensis,,,,name_match,SYNONYM,100,Ephedra intermedia,2653256,https://gbif.org/species/2653256,,Ephedra_khurikensis,613,Ephedraceae,Ephedrales,0.389088129,1.284183321,1.064312312,45,0.4500,n,DD,n,
edge_original,gymno,Cycas_cupida,Cycas cupida,Cycas,cupida,,,,name_match,ACCEPTED,100,Cycas cupida,2683292,https://gbif.org/species/2683292,,Cycas_cupida,615,Cycadaceae,Cycadales,0.386135645,3.303982113,2.609320786,42,0.4200,n,NT,n,
edge_original,gymno,Podocarpus_lawrencei,Podocarpus lawrencei,Podocarpus,lawrencei,,,,name_match,ACCEPTED,100,Podocarpus lawrencei,5285978,https://gbif.org/species/5285978,,Podocarpus_lawrencei,616,Podocarpaceae,Pinales,0.385733228,5.980122438,5.963884,26,0.2600,n,LC,n,
edge_original,gymno,Podocarpus_grayae,Podocarpus grayae,Podocarpus,grayae,,,,name_match,ACCEPTED,99,Podocarpus grayae,5286064,https://gbif.org/species/5286064,,Podocarpus_grayae,617,Podocarpaceae,Pinales,0.382911475,6.112233019,6.112201,29,0.2900,n,LC,n,
edge_original,gymno,Nageia_wallichiana,Nageia wallichiana,Nageia,wallichiana,,,,name_match,ACCEPTED,100,Nageia wallichiana,2687771,https://gbif.org/species/2687771,,Nageia_wallichiana,619,Podocarpaceae,Pinales,0.380002597,7.003910688,7.003895,32,0.3200,n,LC,n,
edge_original,gymno,Ephedra_brevifoliata,Ephedra brevifoliata,Ephedra,brevifoliata,,,,name_match,ACCEPTED,100,Ephedra brevifoliata,2653300,https://gbif.org/species/2653300,,Ephedra_brevifoliata,618,Ephedraceae,Ephedrales,0.380752951,1.044936495,0.838671812,44,0.4400,n,DD,n,
edge_original,gymno,Zamia_gomeziana,Zamia gomeziana,Zamia,gomeziana,,,,name_match,ACCEPTED,100,Zamia gomeziana,7873368,https://gbif.org/species/7873368,,Zamia_gomeziana,620,Zamiaceae,Cycadales,0.379579946,2.990706482,2.109700217,31,0.3100,n,NT,n,
edge_original,gymno,Ephedra_aurantiaca,Ephedra aurantiaca,Ephedra,aurantiaca,,,,name_match,ACCEPTED,100,Ephedra aurantiaca,2653299,https://gbif.org/species/2653299,,Ephedra_aurantiaca,622,Ephedraceae,Ephedrales,0.376694394,1.202770437,0.953078592,43,0.4300,n,NA,n,
edge_original,gymno,Dacrycarpus_imbricatus,Dacrycarpus imbricatus,Dacrycarpus,imbricatus,,,,name_match,ACCEPTED,99,Dacrycarpus imbricatus,2687843,https://gbif.org/species/2687843,,Dacrycarpus_imbricatus,621,Podocarpaceae,Pinales,0.37816977,7.374543103,7.374538,34,0.3400,n,LC,n,
edge_original,gymno,Pinus_taiwanensis,Pinus taiwanensis,Pinus,taiwanensis,,,,name_match,ACCEPTED,100,Pinus taiwanensis,5285810,https://gbif.org/species/5285810,,Pinus_taiwanensis,623,Pinaceae,Pinales,0.375298047,6.134574,6.134574,24,0.2400,n,LC,n,
edge_original,gymno,Ephedra_sumlingensis,Ephedra sumlingensis,Ephedra,sumlingensis,,,,name_match,SYNONYM,100,Ephedra intermedia,2653256,https://gbif.org/species/2653256,,Ephedra_sumlingensis,624,Ephedraceae,Ephedrales,0.374950846,1.213389768,1.140253221,43,0.4300,n,NA,n,
edge_original,gymno,Ceratozamia_vovidesii,Ceratozamia vovidesii,Ceratozamia,vovidesii,,,,name_match,ACCEPTED,100,Ceratozamia vovidesii,4000216,https://gbif.org/species/4000216,,Ceratozamia_vovidesii,625,Zamiaceae,Cycadales,0.372511261,1.56684928,1.566313,20,0.2000,n,VU,n,
edge_original,gymno,Gnetum_gnemonoides,Gnetum gnemonoides,Gnetum,gnemonoides,,,,name_match,ACCEPTED,100,Gnetum gnemonoides,2653214,https://gbif.org/species/2653214,,Gnetum_gnemonoides,626,Gnetaceae,Gnetales,0.365875233,7.916792612,7.45912582,38,0.3800,n,LC,n,
edge_original,gymno,Pinus_massoniana,Pinus massoniana,Pinus,massoniana,,,,name_match,ACCEPTED,99,Pinus massoniana,5285215,https://gbif.org/species/5285215,,Pinus_massoniana,627,Pinaceae,Pinales,0.364673406,5.665221652,5.664287,23,0.2300,n,LC,n,
edge_original,gymno,Torreya_grandis,Torreya grandis,Torreya,grandis,,,,name_match,ACCEPTED,99,Torreya grandis,5284483,https://gbif.org/species/5284483,,Torreya_grandis,628,Taxaceae,Pinales,0.363456125,6.340268514,4.695976,26,0.2600,n,LC,n,
edge_original,gymno,Picea_likiangensis,Picea likiangensis,Picea,likiangensis,,,,name_match,ACCEPTED,100,Picea likiangensis,5284727,https://gbif.org/species/5284727,,Picea_likiangensis,630,Pinaceae,Pinales,0.362418522,1.561752878,1.522429,19,0.1900,n,VU,n,
edge_original,gymno,Zamia_verschaffeltii,Zamia verschaffeltii,Zamia,verschaffeltii,,,,name_match,ACCEPTED,100,Zamia verschaffeltii,5284164,https://gbif.org/species/5284164,,Zamia_verschaffeltii,629,Zamiaceae,Cycadales,0.362613378,1.230352177,1.229674,43,0.4300,n,NA,n,
edge_original,gymno,Ephedra_trifurcata,Ephedra trifurcata,Ephedra,trifurcata,,,,name_match,ACCEPTED,100,Ephedra trifurcata,2653420,https://gbif.org/species/2653420,,Ephedra_trifurcata,632,Ephedraceae,Ephedrales,0.356584051,1.16460858,1.100849255,41,0.4100,n,DD,n,
edge_original,gymno,Ceratozamia_miqueliana,Ceratozamia miqueliana,Ceratozamia,miqueliana,,,,name_match,ACCEPTED,100,Ceratozamia miqueliana,2683631,https://gbif.org/species/2683631,,Ceratozamia_miqueliana,631,Zamiaceae,Cycadales,0.357704365,0.726017473,0.244577,18,0.1800,n,EN,n,
edge_original,gymno,Zamia_obliqua,Zamia obliqua,Zamia,obliqua,,,,name_match,ACCEPTED,99,Zamia obliqua,5284082,https://gbif.org/species/5284082,,Zamia_obliqua,633,Zamiaceae,Cycadales,0.35339352,8.814930858,8.085221911,37,0.3700,n,LC,n,
edge_original,gymno,Cephalotaxus_harringtonii,Cephalotaxus harringtonii,Cephalotaxus,harringtonii,,,,name_match,ACCEPTED,100,Cephalotaxus harringtonii,2685280,https://gbif.org/species/2685280,,Cephalotaxus_harringtonii,634,Cephalotaxaceae,Pinales,0.353181996,5.861827871,3.850796,24,0.2400,n,LC,n,
edge_original,gymno,Podocarpus_neriifolius,Podocarpus neriifolius,Podocarpus,neriifolius,,,,name_match,ACCEPTED,100,Podocarpus neriifolius,5286088,https://gbif.org/species/5286088,,Podocarpus_neriifolius,635,Podocarpaceae,Pinales,0.353174991,6.439052629,6.396914,20,0.2000,n,LC,n,
edge_original,gymno,Pinus_roxburghii,Pinus roxburghii,Pinus,roxburghii,,,,name_match,ACCEPTED,100,Pinus roxburghii,5285084,https://gbif.org/species/5285084,,Pinus_roxburghii,636,Pinaceae,Pinales,0.352657009,6.037608572,5.890579,22,0.2200,n,LC,n,
edge_original,gymno,Ephedra_pseudodistachya,Ephedra pseudodistachya,Ephedra,pseudodistachya,,,,name_match,ACCEPTED,100,Ephedra pseudodistachya,2653242,https://gbif.org/species/2653242,,Ephedra_pseudodistachya,638,Ephedraceae,Ephedrales,0.351604553,1.208325966,1.145447726,47,0.4700,n,NA,n,
edge_original,gymno,Juniperus_brevifolia,Juniperus brevifolia,Juniperus,brevifolia,,,,name_match,ACCEPTED,100,Juniperus brevifolia,2684507,https://gbif.org/species/2684507,,Juniperus_brevifolia,637,Cupressaceae,Pinales,0.352010967,1.459198537,1.373892498,39,0.3900,n,VU,n,
edge_original,gymno,Cycas_arenicola,Cycas arenicola,Cycas,arenicola,,,,name_match,ACCEPTED,100,Cycas arenicola,2683227,https://gbif.org/species/2683227,,Cycas_arenicola,639,Cycadaceae,Cycadales,0.350762737,8.322352,8.322352,34,0.3400,n,LC,n,
edge_original,gymno,Ceratozamia_chimalapensis,Ceratozamia chimalapensis,Ceratozamia,chimalapensis,,,,name_match,ACCEPTED,100,Ceratozamia chimalapensis,4000160,https://gbif.org/species/4000160,,Ceratozamia_chimalapensis,640,Zamiaceae,Cycadales,0.3503691,0.745897759,0.244577,20,0.2000,n,EN,n,
edge_original,gymno,Podocarpus_brassii,Podocarpus brassii,Podocarpus,brassii,,,,name_match,ACCEPTED,100,Podocarpus brassii,5285909,https://gbif.org/species/5285909,,Podocarpus_brassii,641,Podocarpaceae,Pinales,0.349645838,6.487918,6.487918,21,0.2100,n,LC,n,
edge_original,gymno,Keteleeria_evelyniana,Keteleeria evelyniana,Keteleeria,evelyniana,,,,name_match,ACCEPTED,100,Keteleeria evelyniana,2685711,https://gbif.org/species/2685711,,Keteleeria_evelyniana,642,Pinaceae,Pinales,0.349303944,1.430622357,0.432892,9,0.0900,n,VU,n,
edge_original,gymno,Pinus_canariensis,Pinus canariensis,Pinus,canariensis,,,,name_match,ACCEPTED,99,Pinus canariensis,5285243,https://gbif.org/species/5285243,,Pinus_canariensis,643,Pinaceae,Pinales,0.348237928,6.470854,6.470854,31,0.3100,n,LC,n,
edge_original,gymno,Juniperus_barbadensis,Juniperus barbadensis,Juniperus,barbadensis,,,,name_match,ACCEPTED,99,Juniperus barbadensis,2684378,https://gbif.org/species/2684378,,Juniperus_barbadensis,644,Cupressaceae,Pinales,0.346447465,1.462437,1.462437,8,0.0800,n,VU,n,
edge_original,gymno,Ceratozamia_euryphyllidia,Ceratozamia euryphyllidia,Ceratozamia,euryphyllidia,,,,name_match,ACCEPTED,100,Ceratozamia euryphyllidia,2683635,https://gbif.org/species/2683635,,Ceratozamia_euryphyllidia,645,Zamiaceae,Cycadales,0.345998604,0.705564137,0.112286,11,0.1100,n,EN,n,
edge_original,gymno,Picea_pungens,Picea pungens,Picea,pungens,,,,name_match,ACCEPTED,100,Picea pungens,5284871,https://gbif.org/species/5284871,,Picea_pungens,646,Pinaceae,Pinales,0.345558844,5.690430004,5.69043,14,0.1400,n,LC,n,
edge_original,gymno,Podocarpus_costalis,Podocarpus costalis,Podocarpus,costalis,,,,name_match,ACCEPTED,100,Podocarpus costalis,5285927,https://gbif.org/species/5285927,,Podocarpus_costalis,647,Podocarpaceae,Pinales,0.343043554,0.71527201,0.417422,9,0.0900,n,EN,n,
edge_original,gymno,Ceratozamia_whitelockiana,Ceratozamia whitelockiana,Ceratozamia,whitelockiana,,,,name_match,ACCEPTED,100,Ceratozamia whitelockiana,2683641,https://gbif.org/species/2683641,,Ceratozamia_whitelockiana,648,Zamiaceae,Cycadales,0.339616247,0.667680112,0.112286,13,0.1300,n,EN,n,
edge_original,gymno,Zamia_hymenophyllidia,Zamia hymenophyllidia,Zamia,hymenophyllidia,,,,name_match,ACCEPTED,100,Zamia hymenophyllidia,5284070,https://gbif.org/species/5284070,,Zamia_hymenophyllidia,649,Zamiaceae,Cycadales,0.338584104,7.349221526,4.220510311,34,0.3400,n,LC,n,
edge_original,gymno,Callitris_roei,Callitris roei,Callitris,roei,,,,name_match,ACCEPTED,100,Callitris roei,2684311,https://gbif.org/species/2684311,,Callitris_roei,650,Cupressaceae,Pinales,0.333999103,2.87174975,2.871531,3,0.0300,n,NT,n,
edge_original,gymno,Pinus_radiata,Pinus radiata,Pinus,radiata,,,,name_match,ACCEPTED,100,Pinus radiata,5285727,https://gbif.org/species/5285727,,Pinus_radiata,651,Pinaceae,Pinales,0.333924647,0.731106896,0.600523,3,0.0300,n,EN,n,
edge_original,gymno,Nageia_nagi,Nageia nagi,Nageia,nagi,,,,name_match,ACCEPTED,99,Nageia nagi,2687779,https://gbif.org/species/2687779,,Nageia_nagi,653,Podocarpaceae,Pinales,0.329071672,2.682789595,2.422721,2,0.0200,n,NT,n,
edge_original,gymno,Podocarpus_gnidioides,Podocarpus gnidioides,Podocarpus,gnidioides,,,,name_match,ACCEPTED,100,Podocarpus gnidioides,5285991,https://gbif.org/species/5285991,,Podocarpus_gnidioides,652,Podocarpaceae,Pinales,0.32934673,6.455196964,6.45519,25,0.2500,n,LC,n,
edge_original,gymno,Cycas_bougainvilleana,Cycas bougainvilleana,Cycas,bougainvilleana,,,,name_match,ACCEPTED,100,Cycas bougainvilleana,2683216,https://gbif.org/species/2683216,,Cycas_bougainvilleana,654,Cycadaceae,Cycadales,0.328535516,2.78213198,2.706598,1,0.0100,n,NT,n,
edge_original,gymno,Larix_decidua,Larix decidua,Larix,decidua,,,,name_match,ACCEPTED,100,Larix decidua,2686212,https://gbif.org/species/2686212,,Larix_decidua,655,Pinaceae,Pinales,0.325498692,5.319629251,5.111545,9,0.0900,n,LC,n,
edge_original,gymno,Ephedra_pentandra,Ephedra pentandra,Ephedra,pentandra,,,,name_match,ACCEPTED,100,Ephedra pentandra,2653388,https://gbif.org/species/2653388,,Ephedra_pentandra,656,Ephedraceae,Ephedrales,0.32226953,1.430585253,1.242675238,46,0.4600,n,NA,n,
edge_original,gymno,Ephedra_gerardiana,Ephedra gerardiana,Ephedra,gerardiana,,,,name_match,ACCEPTED,99,Ephedra gerardiana,9246200,https://gbif.org/species/9246200,,Ephedra_gerardiana,657,Ephedraceae,Ephedrales,0.32191826,1.337402852,1.334631,1,0.0100,n,VU,n,
edge_original,gymno,Zamia_lacandona,Zamia lacandona,Zamia,lacandona,,,,name_match,ACCEPTED,100,Zamia lacandona,5284045,https://gbif.org/species/5284045,,Zamia_lacandona,658,Zamiaceae,Cycadales,0.320586309,0.709032746,0.704532,6,0.0600,n,EN,n,
