RL.ID,Class,Order,Family,Kew.name,Common.name,RL.category,TBL.median,ED.median,EDGE.median,EDGE.Rank,Distribution.code,Distribution.name
41893,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Encephalartos middelburgensis,Middelburg Cycad,CR,4.950118,5.29171893351029,4.95688211762546,43,ZA,South Africa
41884,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Encephalartos cupidus,Blyde River Cycad,CR,4.950118,5.29612742415411,4.94567241649382,44,ZA,South Africa
111580831,PINOPSIDA,PINALES,ARAUCARIACEAE,Araucaria muelleri,,EN,8.785401,10.6294290883512,4.93579337508405,45,NC,New Caledonia
34065,PINOPSIDA,PINALES,TAXACEAE,Cephalotaxus hainanensis,Hainan Plum Yew,EN,10.175691,10.1996206587185,4.90539109577918,46,CN,China
30926,PINOPSIDA,PINALES,CUPRESSACEAE,Fitzroya cupressoides,Patagonian Cypress,EN,9.124465,9.57077236645748,4.87840926021391,47,"AR, CL","Argentina, Chile"
42148,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Dioon rzedowskii,,EN,9.894908,10.2251110258539,4.77424750960317,48,MX,Mexico
41892,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Encephalartos latifrons,Albany Cycad,CR,5.219288,5.219288,4.76168393293135,49,ZA,South Africa
42548,PINOPSIDA,PINALES,TAXACEAE,Taxus chinensis,Chinese Yew,EN,9.348277,9.71209493581987,4.71839795022228,50,"CN, VN","China, Viet Nam"
32379,PINOPSIDA,PINALES,TAXACEAE,Torreya jackii,Jack's Nutmeg Tree,EN,9.878566,9.88489060824785,4.71814443214062,51,CN,China
202905,PINOPSIDA,PINALES,ARAUCARIACEAE,Agathis borneensis,,EN,8.3778,9.05102848606574,4.63424948185077,52,"BN, ID, MY","Brunei Darussalam, Indonesia, Malaysia"
31865,PINOPSIDA,PINALES,ARAUCARIACEAE,Agathis orbicula,,EN,8.946189039,9.61630161681663,4.61785789242424,53,"ID, MY","Indonesia, Malaysia"
42047,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas hoabinhensis,,EN,11.972033,11.972033,4.60256893755487,54,VN,Viet Nam
30980,PINOPSIDA,PINALES,ARAUCARIACEAE,Agathis ovata,Scrub Kauri,EN,8.04153,8.81763108818796,4.5909399552533,55,NC,New Caledonia
42038,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas debaoensis,,CR,4.9983,5.03975742879767,4.54250863364147,56,CN,China
46171879,PINOPSIDA,PINALES,TAXACEAE,Taxus wallichiana,East Himalayan Yew,EN,9.471784,9.70350731140166,4.498137202912,57,"BT, CN, ID, IN, MM, NP, PH, PK, VN","Bhutan, China, Indonesia, India, Myanmar, Nepal, Philippines, Pakistan, Viet Nam"
30968,PINOPSIDA,PINALES,TAXACEAE,Torreya taxifolia,Florida Nutmeg Tree,CR,4.695976,4.80105864229922,4.46056321454557,58,US,United States of America
41765,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Encephalartos aemulans,Ngotshe Cycad,CR,4.420687,4.42788803647172,4.24646544660052,59,ZA,South Africa
42430,PINOPSIDA,PINALES,PINACEAE,Pseudotsuga sinensis,Chinese Douglas-fir,VU,16.942634,17.0516285504288,4.23527773158999,60,"CN, TW","China, Taiwan, Province of China"
30983,PINOPSIDA,PINALES,ARAUCARIACEAE,Araucaria humboldtensis,,EN,8.997347,9.00118674329896,4.21254174368505,61,NC,New Caledonia
30478,PINOPSIDA,PINALES,PINACEAE,Abies nebrodensis,Sicilian Fir,CR,4.256958,4.25699581841481,4.19220606656591,62,IT,Italy
38283,PINOPSIDA,PINALES,PINACEAE,Pinus squamata,,CR,4.147963,4.26574624366648,4.18538609077865,63,CN,China
30724,PINOPSIDA,PINALES,TAXACEAE,Taxus globosa,Mesoamerican Yew,EN,9.217281,9.73957730934562,4.04958005514998,64,"GT, HN, MX, SV","Guatemala, Honduras, Mexico, El Salvador"
42065,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas segmentifida,,EN,8.341538,8.34234946982627,4.0460394928657415,65,CN,China
39608,PINOPSIDA,PINALES,PODOCARPACEAE,Podocarpus costaricensis,Cipresillo,CR,4.590372,4.72338197825424,4.02912266691247,66,CR,Costa Rica
30999,PINOPSIDA,PINALES,PODOCARPACEAE,Dacrydium guillauminii,,CR,4.165895,4.44530955531832,4.00091619388089,67,NC,New Caledonia
42560,PINOPSIDA,PINALES,PODOCARPACEAE,Podocarpus perrieri,,CR,3.667552057,4.16617194562034,3.96946591619969,68,MG,Madagascar
41883,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Encephalartos cerinus,Waxen Cycad,CR,4.092094,4.38844640744737,3.86053081593053,69,ZA,South Africa
34085,PINOPSIDA,PINALES,PODOCARPACEAE,Podocarpus hispaniolensis,,EN,9.085996,9.08600642831204,3.84421314339646,70,DO,Dominican Republic
42144,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Ceratozamia robusta,palma de camote,EN,9.1,9.1000000065186,3.84066898440461,71,"BZ, GT, MX","Belize, Guatemala, Mexico"
30990,PINOPSIDA,PINALES,ARAUCARIACEAE,Araucaria scopulorum,,EN,8.037314,8.0736127892204,3.74112697774709,72,NC,New Caledonia
42042,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas tansachana,,CR,4.469282,4.50008275366665,3.73175406687255,73,TH,Thailand
44028,PINOPSIDA,PINALES,CUPRESSACEAE,Xanthocyparis vietnamensis,Golden Vietnamese Cypress,EN,8.014581,8.01458118312011,3.67380607125877,74,"CN, VN","China, Viet Nam"
34108,PINOPSIDA,PINALES,PODOCARPACEAE,Retrophyllum minus,Bois bouchon,EN,6.762772,7.10272847548268,3.63773408224121,75,NC,New Caledonia
42045,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas changjiangensis,,EN,8.13112,8.13184081577392,3.59983355219896,76,CN,China
42121,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Zamia wallisii,,CR,3.754969,3.80105094611213,3.55424576143443,77,CO,Colombia
42039,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas fugax,,CR,3.92395,4.01049424044742,3.53648281753848,78,VN,Viet Nam
30987,PINOPSIDA,PINALES,ARAUCARIACEAE,Araucaria nemorosa,,CR,3.495507,3.70483810848502,3.53039979381965,79,NC,New Caledonia
42097,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas wadei,Wade’s Pitogo,CR,3.670788,3.79443660352401,3.43233358000375,80,PH,Philippines
39147,PINOPSIDA,PINALES,TAXACEAE,Taxus contorta,West Himalayan Yew,EN,7.530816,7.60873676413021,3.42531652805437,81,"AF, CN, IN, NP, PK","Afghanistan, China, India, Nepal, Pakistan"
34160,PINOPSIDA,PINALES,PODOCARPACEAE,Podocarpus capuronii,,EN,6.033043,6.80457154527854,3.40089286920956,82,MG,Madagascar
30988,PINOPSIDA,PINALES,ARAUCARIACEAE,Araucaria rulei,,EN,6.88066,7.06349655015946,3.38588210157284,83,NC,New Caledonia
42111,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Zamia inermis,palmita,CR,3.760256,3.76596948183755,3.38397338370766,84,MX,Mexico
41903,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Encephalartos concinnus,Runde Cycad,CR,2.274166,3.38155888783125,3.2801121211963125,85,ZW,Zimbabwe
42041,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas szechuanensis,,CR,3.189143,3.49748633521412,3.26012762255732,86,CN,China
33216,PINOPSIDA,PINALES,CUPRESSACEAE,Widdringtonia whytei,Mulanje Cedar,CR,3.336779,3.35328851770818,3.25269685603482,87,MW,Malawi
42061,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas pachypoda,,CR,2.683928981,3.32669902493135,3.23402618933816,88,VN,Viet Nam
178869,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas zambalensis,,CR,2.812203988,3.49426693696095,3.19249656649712,89,PH,Philippines
41882,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Encephalartos brevifoliolatus,Escarpment Cycad,EW,3.311793,3.31813663200205,3.15987946965315,90,0,0
30982,PINOPSIDA,PINALES,ARAUCARIACEAE,Araucaria biramulata,,VU,8.785401,12.6088680398705,2.98794254702968,91,NC,New Caledonia
185752,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Zamia restrepoi,,CR,3.304825,3.32491491367577,2.97295889998673,92,CO,Colombia
31864,PINOPSIDA,PINALES,ARAUCARIACEAE,Agathis lenticula,,VU,11.714557,11.9799725985173,2.91606243235039,93,MY,Malaysia
32030,PINOPSIDA,PINALES,PODOCARPACEAE,Podocarpus salignus,Willow-leaf Podocarp,VU,14.00535,14.0065945986647,2.83351426910036,94,CL,Chile
42120,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Zamia vazquezii,Little Chamal,CR,2.950082,2.97881245447574,2.83049222452473,95,MX,Mexico
34178,PINOPSIDA,PINALES,PINACEAE,Picea retroflexa,Tapao Shan spruce,EN,5.59126,5.5926378024134,2.80241131827291,96,CN,China
42090,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas curranii,Curran’s Pitogo,CR,2.397308,3.11540462282789,2.79741070383669,97,PH,Philippines
34049,PINOPSIDA,PINALES,PINACEAE,Picea breweriana,Brewer's Spruce,VU,12.316283,12.316283,2.79341827192533,98,US,United States of America
42056,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas lindstromii,,EN,6.447303,6.44730645735094,2.77593379092379,99,VN,Viet Nam
41897,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Encephalartos pterogonus,Toothed-cone Cycad,CR,2.568494,3.07864717870079,2.76898310834512,100,MZ,Mozambique
31276,PINOPSIDA,PINALES,PINACEAE,Picea neoveitchii,Veitch's Spruce,CR,2.895828,2.91060143601104,2.76338046130841,101,CN,China
41890,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Encephalartos inopinus,Lydenburg Cycad,CR,2.889494,2.88949438972745,2.73715367752782,102,ZA,South Africa
42113,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Zamia montana,,CR,2.515247756,3.04464342184729,2.73529568430396,103,CO,Colombia
41895,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Encephalartos munchii,Munch's Cycad,CR,2.274166,2.89410229252192,2.7281904736116,104,MZ,Mozambique
42106,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Dioon caputoi,Palma Real,EN,5.534817,5.53657629505043,2.70972151162401,105,MX,Mexico
32331,PINOPSIDA,PINALES,TAXACEAE,Cephalotaxus oliveri,Oliver's Plum Yew,VU,11.124082,11.1557821736564,2.67152430923719,106,CN,China
42101,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Ceratozamia kuesteriana,,CR,2.794477,2.79489258536291,2.66457937583831,107,MX,Mexico
30997,PINOPSIDA,PINALES,CUPRESSACEAE,Callitris pancheri,,EN,1.350913,5.24302419096842,2.63921768528501,108,NC,New Caledonia
41954,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Macrozamia elegans,,EN,5.508463,5.508463,2.62842544700618,109,AU,Australia
42303,PINOPSIDA,PINALES,PINACEAE,Cedrus atlantica,Atlas Cedar,EN,3.415888,5.12866926347105,2.62384521298265,110,"DZ, MA","Algeria, Morocco"
31406,PINOPSIDA,PINALES,ARAUCARIACEAE,Agathis flavescens,Tahan Agathis,VU,8.4444362645,10.9821618421558,2.61386633047349,111,MY,Malaysia
30993,PINOPSIDA,PINALES,CUPRESSACEAE,Callitris sulcata,Sapin de Comboui,EN,1.350913,5.28095393580367,2.59894783943816,112,NC,New Caledonia
42054,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas elongata,,EN,5.299164,5.93310254396741,2.59648452850062,113,VN,Viet Nam
41888,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Encephalartos heenanii,Woolly Cycad,EW,2.000672,2.76502977300578,2.58935530339658,114,"SZ, ZA","Eswatini, South Africa"
42067,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas taitungensis,,EN,5.484187,5.55171826444035,2.57514688969595,115,TW,"Taiwan, Province of China"
34113,PINOPSIDA,PINALES,TAXACEAE,Amentotaxus assamica,Assam Catkin Yew,EN,4.167579466,5.27608658403448,2.56887448970284,116,IN,India
42052,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas diannanensis,,EN,5.083149,5.28732522689542,2.5643527350442787,117,CN,China
42320,PINOPSIDA,PINALES,PINACEAE,Picea asperata,Dragon Spruce,VU,11.23019,11.2746667035744,2.53434247207405,118,CN,China
32333,PINOPSIDA,PINALES,CUPRESSACEAE,Chamaecyparis formosensis,Taiwan Cypress,EN,4.481923,5.24691111110257,2.52422256797505,119,TW,"Taiwan, Province of China"
42114,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Zamia monticola,,CR,1.713559132,2.93674944206662,2.52043274318578,120,GT,Guatemala
31407,PINOPSIDA,PINALES,PODOCARPACEAE,Dacrydium comosum,,EN,5.56158,5.59910601553523,2.51134906742994,121,MY,Malaysia
30981,PINOPSIDA,PINALES,ARAUCARIACEAE,Araucaria bernieri,,VU,10.205224,10.205558084972,2.51106207057847,122,NC,New Caledonia
30985,PINOPSIDA,PINALES,ARAUCARIACEAE,Araucaria luxurians,Sapin de Noël,EN,4.757224,5.01967279848887,2.45397919977729,123,NC,New Caledonia
42145,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Dioon califanoi,,EN,4.98753,4.9926903206153,2.44474496064766,124,MX,Mexico
41957,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Macrozamia spiralis,,EN,5.090464,5.09050201230943,2.40079077784928,125,AU,Australia
178876,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Zamia elegantissima,,EN,4.832645,5.14569442688456,2.37187321688555,126,PA,Panama
34099,PINOPSIDA,PINALES,PODOCARPACEAE,Podocarpus sellowii,,EN,4.590372,4.8547241024832,2.34766200217026,127,BR,Brazil
42062,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas pectinata,,VU,11.13002445,11.6643277091034,2.33473734086248,128,"BD, BT, CN, IN, KH, LA, MM, NP, TH, VN","Bangladesh, Bhutan, China, India, Cambodia, Lao People's Democratic Republic, Myanmar, Nepal, Thailand, Viet Nam"
42133,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Zamia dressleri,,EN,4.832645,5.05763785465383,2.31244199156001,129,PA,Panama
191659,PINOPSIDA,PINALES,TAXACEAE,Taxus mairei,Maire's Yew,VU,9.471784,9.9407788147617,2.28097738786692,130,"CN, TW","China, Taiwan, Province of China"
213253786,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Zamia pygmaea,yuquilla de ratón,EN,4.636781,4.63700253583762,2.2489462298812457,131,CU,Cuba
185863,PINOPSIDA,PINALES,ARAUCARIACEAE,Agathis moorei,Moore's Kauri,VU,8.413599,9.36551114672474,2.24215193454428,132,NC,New Caledonia
30977,PINOPSIDA,PINALES,ARAUCARIACEAE,Agathis lanceolata,Koghis Kauri,VU,9.020748,9.69509392369595,2.22586732280863,133,NC,New Caledonia
42516,PINOPSIDA,PINALES,PODOCARPACEAE,Podocarpus macrocarpus,,EN,3.770836406,4.82630251335758,2.20484916761132,134,PH,Philippines
41896,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Encephalartos nubimontanus,Blue Cycad,EW,1.227672,2.31007351436678,2.19268231276211,135,0,0
41881,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Encephalartos woodii,Wood's Cycad,EW,2.069316,2.22351367793946,2.17155026067153,136,0,0
34110,PINOPSIDA,PINALES,PODOCARPACEAE,Retrophyllum rospigliosii,Pino Hayuelo,VU,6.885433,8.54725500694051,2.16522287083998,137,"BO, CO, EC, PE, VE","Bolivia, Plurinational State of, Colombia, Ecuador, Peru, Venezuela, Bolivarian Republic of"
41885,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Encephalartos dolomiticus,Wolkberg Cycad,CR,1.227672,2.35728356021953,2.14727792146668,138,ZA,South Africa
